cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_1	ann_3	ann_2	votes	conc_distance	conc_id
hoop/noun/volkskrant_20041008_95/24/L9	hoop/noun/volkskrant_20041008_95/24	L9	leg_op	verb	leg_op/verb	opgelegd	True	L	10	-0.794854	23626	17	FALSE	FALSE	FALSE	0	10	hoop/noun/volkskrant_20041008_95/24/L9
hoop/noun/volkskrant_20041008_95/24/L10	hoop/noun/volkskrant_20041008_95/24	L10	zwijg	verb	zwijg/verb	zwijgen	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/volkskrant_20041008_95/24/L10
hoop/noun/volkskrant_20041008_95/24/L11	hoop/noun/volkskrant_20041008_95/24	L11	het	det	het/det	het	True	L	12	-0.15225483	11650779	15954	FALSE	FALSE	FALSE	0	12	hoop/noun/volkskrant_20041008_95/24/L11
hoop/noun/volkskrant_20041008_95/24/L12	hoop/noun/volkskrant_20041008_95/24	L12	word	verb	word/verb	wordt	True	L	13	-0.09748684	3486710	5045	FALSE	FALSE	FALSE	0	13	hoop/noun/volkskrant_20041008_95/24/L12
hoop/noun/volkskrant_20041008_95/24/L13	hoop/noun/volkskrant_20041008_95/24	L13	criticus	noun	criticus/noun	critici	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/volkskrant_20041008_95/24/L13
hoop/noun/volkskrant_20041008_95/24/L14	hoop/noun/volkskrant_20041008_95/24	L14	belangrijk	adj	belangrijk/adj	belangrijkste	True	L	15	-0.5669248	209497	190	FALSE	FALSE	FALSE	0	15	hoop/noun/volkskrant_20041008_95/24/L14
hoop/noun/volkskrant_20041008_95/24/L15	hoop/noun/volkskrant_20041008_95/24	L15	de	det	de/det	de	True	L	16	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	16	hoop/noun/volkskrant_20041008_95/24/L15
hoop/noun/volkskrant_20041008_95/24/R0	hoop/noun/volkskrant_20041008_95/24	R0	levend	adj	levend/adj	levend	True	R	1	2.2270496	14966	221	TRUE	TRUE	TRUE	3	1	hoop/noun/volkskrant_20041008_95/24/R0
hoop/noun/volkskrant_20041008_95/24/R1	hoop/noun/volkskrant_20041008_95/24	R1	dat	comp	dat/comp	dat	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0	2	hoop/noun/volkskrant_20041008_95/24/R1
hoop/noun/volkskrant_20041008_95/24/R2	hoop/noun/volkskrant_20041008_95/24	R2	er	adv	er/adv	er	True	R	3	0.8658729	1744977	6641	FALSE	FALSE	FALSE	0	3	hoop/noun/volkskrant_20041008_95/24/R2
hoop/noun/volkskrant_20041008_95/24/R3	hoop/noun/volkskrant_20041008_95/24	R3	zaak	noun	zaak/noun	zaken	True	R	4	-0.010719643999999999	181886	287	FALSE	FALSE	FALSE	0	4	hoop/noun/volkskrant_20041008_95/24/R3
hoop/noun/volkskrant_20041008_95/24/R4	hoop/noun/volkskrant_20041008_95/24	R4	te	comp	te/comp	te	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0	5	hoop/noun/volkskrant_20041008_95/24/R4
hoop/noun/volkskrant_20041008_95/24/R5	hoop/noun/volkskrant_20041008_95/24	R5	doe	verb	doe/verb	doen	True	R	6	0.24866031	731956	1497	FALSE	FALSE	FALSE	0	6	hoop/noun/volkskrant_20041008_95/24/R5
hoop/noun/volkskrant_20041008_95/24/R6	hoop/noun/volkskrant_20041008_95/24	R6	ben	verb	ben/verb	zijn	True	R	7	0.033185802	9938754	16385	FALSE	FALSE	FALSE	0	7	hoop/noun/volkskrant_20041008_95/24/R6
hoop/noun/volkskrant_20041008_95/24/R7	hoop/noun/volkskrant_20041008_95/24	R7	met	prep	met/prep	met	True	R	8	-0.16139536	4230163	5745	FALSE	FALSE	FALSE	0	8	hoop/noun/volkskrant_20041008_95/24/R7
hoop/noun/volkskrant_20041008_95/24/R8	hoop/noun/volkskrant_20041008_95/24	R8	het	det	het/det	het	True	R	9	-0.15225483	11650779	15954	FALSE	FALSE	FALSE	0	9	hoop/noun/volkskrant_20041008_95/24/R8
hoop/noun/volkskrant_20041008_95/24/R9	hoop/noun/volkskrant_20041008_95/24	R9	nieuw	adj	nieuw/adj	nieuwe	True	R	10	0.49946222	669062	1742	FALSE	FALSE	FALSE	0	10	hoop/noun/volkskrant_20041008_95/24/R9
hoop/noun/volkskrant_20041008_95/24/R10	hoop/noun/volkskrant_20041008_95/24	R10	bewind	noun	bewind/noun	bewind	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/volkskrant_20041008_95/24/R10
hoop/noun/volkskrant_20041008_95/24/R11	hoop/noun/volkskrant_20041008_95/24	R11	.	punct	./punct	.	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/volkskrant_20041008_95/24/R11
hoop/noun/volkskrant_20041008_95/24/R12	hoop/noun/volkskrant_20041008_95/24	R12	sentence_delimiter	none	none	</sentence>	none	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/volkskrant_20041008_95/24/delimiter
hoop/noun/volkskrant_20041008_95/24/R13	hoop/noun/volkskrant_20041008_95/24	R13	sentence_delimiter	none	none	<sentence>	none	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/volkskrant_20041008_95/24/delimiter
hoop/noun/volkskrant_20041008_95/24/R14	hoop/noun/volkskrant_20041008_95/24	R14	Newark	name	Newark/name	Newark	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/volkskrant_20041008_95/24/R12
hoop/noun/volkskrant_20041008_95/24/R15	hoop/noun/volkskrant_20041008_95/24	R15	krijg	verb	krijg/verb	krijgt	False	R	16	0.19323273	746610	1440	FALSE	FALSE	FALSE	0	14	hoop/noun/volkskrant_20041008_95/24/R13
hoop/noun/volkskrant_19990414_29/160/L0	hoop/noun/volkskrant_19990414_29/160	L0	de	det	de/det	de	True	L	1	0.16304721	28074105	52673	FALSE	FALSE	TRUE	1	1	hoop/noun/volkskrant_19990414_29/160/L0
hoop/noun/volkskrant_19990414_29/160/L1	hoop/noun/volkskrant_19990414_29/160	L1	in	prep	in/prep	in	True	L	2	0.19974847	9492181	18439	TRUE	TRUE	TRUE	3	2	hoop/noun/volkskrant_19990414_29/160/L1
hoop/noun/volkskrant_19990414_29/160/L2	hoop/noun/volkskrant_19990414_29/160	L2	actie	noun	actie/noun	actie	True	L	3	0.014614626	75133	121	FALSE	FALSE	FALSE	0	3	hoop/noun/volkskrant_19990414_29/160/L2
hoop/noun/volkskrant_19990414_29/160/L3	hoop/noun/volkskrant_19990414_29/160	L3	militair	adj	militair/adj	militaire	True	L	4	-0.20877093	46412	60	FALSE	FALSE	FALSE	0	4	hoop/noun/volkskrant_19990414_29/160/L3
hoop/noun/volkskrant_19990414_29/160/L4	hoop/noun/volkskrant_19990414_29/160	L4	de	det	de/det	de	True	L	5	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	5	hoop/noun/volkskrant_19990414_29/160/L4
hoop/noun/volkskrant_19990414_29/160/L5	hoop/noun/volkskrant_19990414_29/160	L5	begin	verb	begin/verb	begon	True	L	6	-0.098055676	280945	405	FALSE	FALSE	FALSE	0	6	hoop/noun/volkskrant_19990414_29/160/L5
hoop/noun/volkskrant_19990414_29/160/L6	hoop/noun/volkskrant_19990414_29/160	L6	ze	pron	ze/pron	ze	True	L	7	0.18397933	1808509	3485	FALSE	FALSE	FALSE	0	7	hoop/noun/volkskrant_19990414_29/160/L6
hoop/noun/volkskrant_19990414_29/160/L7	hoop/noun/volkskrant_19990414_29/160	L7	:	punct	:/punct	:	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0	8	hoop/noun/volkskrant_19990414_29/160/L7
hoop/noun/volkskrant_19990414_29/160/L8	hoop/noun/volkskrant_19990414_29/160	L8	kijf	adj	kijf/adj	kijf	True	L	9	-0.0056008054000000005	1259	2	FALSE	FALSE	FALSE	0	9	hoop/noun/volkskrant_19990414_29/160/L8
hoop/noun/volkskrant_19990414_29/160/L9	hoop/noun/volkskrant_19990414_29/160	L9	buiten	adj	buiten/adj	buiten	True	L	10	-0.030136807	1289	2	FALSE	FALSE	FALSE	0	10	hoop/noun/volkskrant_19990414_29/160/L9
hoop/noun/volkskrant_19990414_29/160/L10	hoop/noun/volkskrant_19990414_29/160	L10	sta	verb	sta/verb	staan	True	L	11	-0.31615472	655795	763	FALSE	FALSE	FALSE	0	11	hoop/noun/volkskrant_19990414_29/160/L10
hoop/noun/volkskrant_19990414_29/160/L11	hoop/noun/volkskrant_19990414_29/160	L11	NAVO	name	NAVO/name	NAVO	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/volkskrant_19990414_29/160/L11
hoop/noun/volkskrant_19990414_29/160/L12	hoop/noun/volkskrant_19990414_29/160	L12	de	det	de/det	de	True	L	13	0.16304721	28074105	52673	FALSE	TRUE	FALSE	1	13	hoop/noun/volkskrant_19990414_29/160/L12
hoop/noun/volkskrant_19990414_29/160/L13	hoop/noun/volkskrant_19990414_29/160	L13	van	prep	van/prep	van	True	L	14	-0.22584037	12638933	16079	FALSE	FALSE	FALSE	0	14	hoop/noun/volkskrant_19990414_29/160/L13
hoop/noun/volkskrant_19990414_29/160/L14	hoop/noun/volkskrant_19990414_29/160	L14	bedoeling	noun	bedoeling/noun	bedoelingen	True	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0	15	hoop/noun/volkskrant_19990414_29/160/L14
hoop/noun/volkskrant_19990414_29/160/L15	hoop/noun/volkskrant_19990414_29/160	L15	goed	adj	goed/adj	goede	True	L	16	0.7466224	987502	3322	FALSE	FALSE	FALSE	0	16	hoop/noun/volkskrant_19990414_29/160/L15
hoop/noun/volkskrant_19990414_29/160/R0	hoop/noun/volkskrant_19990414_29/160	R0	en	vg	en/vg	en	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0	1	hoop/noun/volkskrant_19990414_29/160/R0
hoop/noun/volkskrant_19990414_29/160/R1	hoop/noun/volkskrant_19990414_29/160	R1	de	det	de/det	de	True	R	2	0.16304721	28074105	52673	FALSE	FALSE	TRUE	1	2	hoop/noun/volkskrant_19990414_29/160/R1
hoop/noun/volkskrant_19990414_29/160/R2	hoop/noun/volkskrant_19990414_29/160	R2	verwachting	noun	verwachting/noun	verwachting	True	R	3	1.2852516999999999	35646	205	FALSE	TRUE	TRUE	2	3	hoop/noun/volkskrant_19990414_29/160/R2
hoop/noun/volkskrant_19990414_29/160/R3	hoop/noun/volkskrant_19990414_29/160	R3	dat	comp	dat/comp	dat	True	R	4	NA	NA	NA	FALSE	TRUE	FALSE	1	4	hoop/noun/volkskrant_19990414_29/160/R3
hoop/noun/volkskrant_19990414_29/160/R4	hoop/noun/volkskrant_19990414_29/160	R4	die	det	die/det	die	True	R	5	0.32286173	1365392	3025	FALSE	FALSE	FALSE	0	5	hoop/noun/volkskrant_19990414_29/160/R4
hoop/noun/volkskrant_19990414_29/160/R5	hoop/noun/volkskrant_19990414_29/160	R5	Milosevic	name	Milosevic/name	Milosevic	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0	6	hoop/noun/volkskrant_19990414_29/160/R5
hoop/noun/volkskrant_19990414_29/160/R6	hoop/noun/volkskrant_19990414_29/160	R6	zal	verb	zal/verb	zou	True	R	7	0.54475206	1661300	4577	FALSE	FALSE	FALSE	0	7	hoop/noun/volkskrant_19990414_29/160/R6
hoop/noun/volkskrant_19990414_29/160/R7	hoop/noun/volkskrant_19990414_29/160	R7	dwing	verb	dwing/verb	dwingen	True	R	8	-0.09234424	24042	35	FALSE	FALSE	FALSE	0	8	hoop/noun/volkskrant_19990414_29/160/R7
hoop/noun/volkskrant_19990414_29/160/R8	hoop/noun/volkskrant_19990414_29/160	R8	de	det	de/det	de	True	R	9	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	9	hoop/noun/volkskrant_19990414_29/160/R8
hoop/noun/volkskrant_19990414_29/160/R9	hoop/noun/volkskrant_19990414_29/160	R9	al	adv	al/adv	al	True	R	10	0.12383914	1066466	1931	FALSE	FALSE	FALSE	0	10	hoop/noun/volkskrant_19990414_29/160/R9
hoop/noun/volkskrant_19990414_29/160/R10	hoop/noun/volkskrant_19990414_29/160	R10	op	prep	op/prep	op	True	R	11	0.55719376	4502370	12511	FALSE	FALSE	FALSE	0	11	hoop/noun/volkskrant_19990414_29/160/R10
hoop/noun/volkskrant_19990414_29/160/R11	hoop/noun/volkskrant_19990414_29/160	R11	gang	noun	gang/noun	gang	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/volkskrant_19990414_29/160/R11
hoop/noun/volkskrant_19990414_29/160/R12	hoop/noun/volkskrant_19990414_29/160	R12	ben	adj	ben/adj	zijnde	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/volkskrant_19990414_29/160/R12
hoop/noun/volkskrant_19990414_29/160/R13	hoop/noun/volkskrant_19990414_29/160	R13	(	punct	(/punct	(	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/volkskrant_19990414_29/160/R13
hoop/noun/volkskrant_19990414_29/160/R14	hoop/noun/volkskrant_19990414_29/160	R14	zij	comp	zij/comp	zij	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0	15	hoop/noun/volkskrant_19990414_29/160/R14
hoop/noun/volkskrant_19990414_29/160/R15	hoop/noun/volkskrant_19990414_29/160	R15	het	comp	het/comp	het	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0	16	hoop/noun/volkskrant_19990414_29/160/R15
hoop/noun/volkskrant_20011208_166/1083/L0	hoop/noun/volkskrant_20011208_166/1083	L0	goed	adj	goed/adj	goede	True	L	1	0.7466224	987502	3322	TRUE	TRUE	TRUE	3	1	hoop/noun/volkskrant_20011208_166/1083/L0
hoop/noun/volkskrant_20011208_166/1083/L1	hoop/noun/volkskrant_20011208_166/1083	L1	hij	pron	hij/pron	hij	True	L	2	-0.0051085934999999996	2403923	3834	FALSE	TRUE	FALSE	1	2	hoop/noun/volkskrant_20011208_166/1083/L1
hoop/noun/volkskrant_20011208_166/1083/L2	hoop/noun/volkskrant_20011208_166/1083	L2	heb	verb	heb/verb	heeft	True	L	3	0.36414722	4034811	9232	FALSE	TRUE	FALSE	1	3	hoop/noun/volkskrant_20011208_166/1083/L2
hoop/noun/volkskrant_20011208_166/1083/L3	hoop/noun/volkskrant_20011208_166/1083	L3	nu	adv	nu/adv	nu	True	L	4	0.3067566	803160	1746	FALSE	FALSE	FALSE	0	4	hoop/noun/volkskrant_20011208_166/1083/L3
hoop/noun/volkskrant_20011208_166/1083/L4	hoop/noun/volkskrant_20011208_166/1083	L4	en	vg	en/vg	en	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0	5	hoop/noun/volkskrant_20011208_166/1083/L4
hoop/noun/volkskrant_20011208_166/1083/L5	hoop/noun/volkskrant_20011208_166/1083	L5	aanslag	noun	aanslag/noun	aanslagen	True	L	6	-0.14288746	53111	73	FALSE	FALSE	FALSE	0	6	hoop/noun/volkskrant_20011208_166/1083/L5
hoop/noun/volkskrant_20011208_166/1083/L6	hoop/noun/volkskrant_20011208_166/1083	L6	alle	det	alle/det	alle	True	L	7	0.80645686	422543	1510	FALSE	FALSE	FALSE	0	7	hoop/noun/volkskrant_20011208_166/1083/L6
hoop/noun/volkskrant_20011208_166/1083/L7	hoop/noun/volkskrant_20011208_166/1083	L7	overleef	verb	overleef/verb	overleefde	True	L	8	0.7149135	25035	81	FALSE	FALSE	FALSE	0	8	hoop/noun/volkskrant_20011208_166/1083/L7
hoop/noun/volkskrant_20011208_166/1083/L8	hoop/noun/volkskrant_20011208_166/1083	L8	Ruiter	name	Ruiter/name	Ruiter	True	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0	9	hoop/noun/volkskrant_20011208_166/1083/L8
hoop/noun/volkskrant_20011208_166/1083/L9	hoop/noun/volkskrant_20011208_166/1083	L9	de	det	de/det	De	True	L	10	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	10	hoop/noun/volkskrant_20011208_166/1083/L9
hoop/noun/volkskrant_20011208_166/1083/L10	hoop/noun/volkskrant_20011208_166/1083	L10	sentence_delimiter	none	none	<sentence>	none	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/volkskrant_20011208_166/1083/delimiter
hoop/noun/volkskrant_20011208_166/1083/L11	hoop/noun/volkskrant_20011208_166/1083	L11	sentence_delimiter	none	none	</sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/volkskrant_20011208_166/1083/delimiter
hoop/noun/volkskrant_20011208_166/1083/L12	hoop/noun/volkskrant_20011208_166/1083	L12	'	punct	'/punct	'	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0	11	hoop/noun/volkskrant_20011208_166/1083/L10
hoop/noun/volkskrant_20011208_166/1083/L13	hoop/noun/volkskrant_20011208_166/1083	L13	.	punct	./punct	.	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/volkskrant_20011208_166/1083/L11
hoop/noun/volkskrant_20011208_166/1083/L14	hoop/noun/volkskrant_20011208_166/1083	L14	downgraden	verb	downgraden/verb	downgraden	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/volkskrant_20011208_166/1083/L12
hoop/noun/volkskrant_20011208_166/1083/L15	hoop/noun/volkskrant_20011208_166/1083	L15	te	comp	te/comp	te	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0	14	hoop/noun/volkskrant_20011208_166/1083/L13
hoop/noun/volkskrant_20011208_166/1083/R0	hoop/noun/volkskrant_20011208_166/1083	R0	dat	comp	dat/comp	dat	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0	1	hoop/noun/volkskrant_20011208_166/1083/R0
hoop/noun/volkskrant_20011208_166/1083/R1	hoop/noun/volkskrant_20011208_166/1083	R1	de	det	de/det	de	True	R	2	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	2	hoop/noun/volkskrant_20011208_166/1083/R1
hoop/noun/volkskrant_20011208_166/1083/R2	hoop/noun/volkskrant_20011208_166/1083	R2	jong	adj	jong/adj	jongste	True	R	3	0.1835157	199012	381	FALSE	FALSE	FALSE	0	3	hoop/noun/volkskrant_20011208_166/1083/R2
hoop/noun/volkskrant_20011208_166/1083/R3	hoop/noun/volkskrant_20011208_166/1083	R3	aanslag	noun	aanslag/noun	aanslag	True	R	4	-0.14288746	53111	73	FALSE	FALSE	FALSE	0	4	hoop/noun/volkskrant_20011208_166/1083/R3
hoop/noun/volkskrant_20011208_166/1083/R4	hoop/noun/volkskrant_20011208_166/1083	R4	op	prep	op/prep	op	True	R	5	0.55719376	4502370	12511	FALSE	FALSE	FALSE	0	5	hoop/noun/volkskrant_20011208_166/1083/R4
hoop/noun/volkskrant_20011208_166/1083/R5	hoop/noun/volkskrant_20011208_166/1083	R5	Jumping	name	Jumping/name	Jumping	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0	6	hoop/noun/volkskrant_20011208_166/1083/R5
hoop/noun/volkskrant_20011208_166/1083/R6	hoop/noun/volkskrant_20011208_166/1083	R6	(	punct	(/punct	(	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0	7	hoop/noun/volkskrant_20011208_166/1083/R6
hoop/noun/volkskrant_20011208_166/1083/R7	hoop/noun/volkskrant_20011208_166/1083	R7	en	vg	en/vg	en	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0	8	hoop/noun/volkskrant_20011208_166/1083/R7
hoop/noun/volkskrant_20011208_166/1083/R8	hoop/noun/volkskrant_20011208_166/1083	R8	op	prep	op/prep	op	True	R	9	0.55719376	4502370	12511	FALSE	FALSE	FALSE	0	9	hoop/noun/volkskrant_20011208_166/1083/R8
hoop/noun/volkskrant_20011208_166/1083/R9	hoop/noun/volkskrant_20011208_166/1083	R9	zijn	det	zijn/det	zijn	True	R	10	0.09705032400000001	2164588	3814	FALSE	FALSE	FALSE	0	10	hoop/noun/volkskrant_20011208_166/1083/R9
hoop/noun/volkskrant_20011208_166/1083/R10	hoop/noun/volkskrant_20011208_166/1083	R10	goed	adj	goed/adj	goede	True	R	11	0.7466224	987502	3322	FALSE	FALSE	FALSE	0	11	hoop/noun/volkskrant_20011208_166/1083/R10
hoop/noun/volkskrant_20011208_166/1083/R11	hoop/noun/volkskrant_20011208_166/1083	R11	humeur	noun	humeur/noun	humeur	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/volkskrant_20011208_166/1083/R11
hoop/noun/volkskrant_20011208_166/1083/R12	hoop/noun/volkskrant_20011208_166/1083	R12	)	punct	)/punct	)	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/volkskrant_20011208_166/1083/R12
hoop/noun/volkskrant_20011208_166/1083/R13	hoop/noun/volkskrant_20011208_166/1083	R13	ook	adv	ook/adv	ook	True	R	14	-0.037562570000000003	2214625	3416	FALSE	FALSE	FALSE	0	14	hoop/noun/volkskrant_20011208_166/1083/R13
hoop/noun/volkskrant_20011208_166/1083/R14	hoop/noun/volkskrant_20011208_166/1083	R14	tot	prep	tot/prep	tot	True	R	15	-0.21458468	1139189	1467	FALSE	FALSE	FALSE	0	15	hoop/noun/volkskrant_20011208_166/1083/R14
hoop/noun/volkskrant_20011208_166/1083/R15	hoop/noun/volkskrant_20011208_166/1083	R15	misluk	verb	misluk/verb	mislukken	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0	16	hoop/noun/volkskrant_20011208_166/1083/R15
hoop/noun/volkskrant_20030614_60/321/L0	hoop/noun/volkskrant_20030614_60/321	L0	een	det	een/det	een	True	L	1	0.36697876	11075723	25530	FALSE	TRUE	FALSE	1	1	hoop/noun/volkskrant_20030614_60/321/L0
hoop/noun/volkskrant_20030614_60/321/L1	hoop/noun/volkskrant_20030614_60/321	L1	scheel	verb	scheel/verb	scheelt	True	L	2	2.7152095000000003	9272	223	FALSE	TRUE	TRUE	2	2	hoop/noun/volkskrant_20030614_60/321/L1
hoop/noun/volkskrant_20030614_60/321/L2	hoop/noun/volkskrant_20030614_60/321	L2	dat	det	dat/det	Dat	True	L	3	0.068088815	1849436	3171	FALSE	TRUE	FALSE	1	3	hoop/noun/volkskrant_20030614_60/321/L2
hoop/noun/volkskrant_20030614_60/321/L3	hoop/noun/volkskrant_20030614_60/321	L3	sentence_delimiter	none	none	<sentence>	none	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/volkskrant_20030614_60/321/delimiter
hoop/noun/volkskrant_20030614_60/321/L4	hoop/noun/volkskrant_20030614_60/321	L4	sentence_delimiter	none	none	</sentence>	none	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/volkskrant_20030614_60/321/delimiter
hoop/noun/volkskrant_20030614_60/321/L5	hoop/noun/volkskrant_20030614_60/321	L5	.	punct	./punct	.	False	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0	4	hoop/noun/volkskrant_20030614_60/321/L3
hoop/noun/volkskrant_20030614_60/321/L6	hoop/noun/volkskrant_20030614_60/321	L6	slag	noun	slag/noun	slag	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0	5	hoop/noun/volkskrant_20030614_60/321/L4
hoop/noun/volkskrant_20030614_60/321/L7	hoop/noun/volkskrant_20030614_60/321	L7	de	det	de/det	de	False	L	8	0.16304721	28074105	52673	FALSE	FALSE	FALSE	0	6	hoop/noun/volkskrant_20030614_60/321/L5
hoop/noun/volkskrant_20030614_60/321/L8	hoop/noun/volkskrant_20030614_60/321	L8	aan	prep	aan/prep	aan	False	L	9	-0.1841558	2153601	2859	FALSE	FALSE	FALSE	0	7	hoop/noun/volkskrant_20030614_60/321/L6
hoop/noun/volkskrant_20030614_60/321/L9	hoop/noun/volkskrant_20030614_60/321	L9	gewoon	adj	gewoon/adj	gewoon	False	L	10	-0.24073249	168179	211	FALSE	FALSE	FALSE	0	8	hoop/noun/volkskrant_20030614_60/321/L7
hoop/noun/volkskrant_20030614_60/321/L10	hoop/noun/volkskrant_20030614_60/321	L10	je	pron	je/pron	je	False	L	11	0.0523495	1142105	1928	FALSE	FALSE	FALSE	0	9	hoop/noun/volkskrant_20030614_60/321/L8
hoop/noun/volkskrant_20030614_60/321/L11	hoop/noun/volkskrant_20030614_60/321	L11	ga	verb	ga/verb	ga	False	L	12	-0.0916078	1085158	1577	FALSE	FALSE	FALSE	0	10	hoop/noun/volkskrant_20030614_60/321/L9
hoop/noun/volkskrant_20030614_60/321/L12	hoop/noun/volkskrant_20030614_60/321	L12	dan	adv	dan/adv	dan	False	L	13	0.06366564	853168	1458	FALSE	FALSE	FALSE	0	11	hoop/noun/volkskrant_20030614_60/321/L10
hoop/noun/volkskrant_20030614_60/321/L13	hoop/noun/volkskrant_20030614_60/321	L13	,	punct	,/punct	,	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0	12	hoop/noun/volkskrant_20030614_60/321/L11
hoop/noun/volkskrant_20030614_60/321/L14	hoop/noun/volkskrant_20030614_60/321	L14	relevant	adj	relevant/adj	relevant	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0	13	hoop/noun/volkskrant_20030614_60/321/L12
hoop/noun/volkskrant_20030614_60/321/L15	hoop/noun/volkskrant_20030614_60/321	L15	meer	adv	meer/adv	meer	False	L	16	-0.010147573	429100	678	FALSE	FALSE	FALSE	0	14	hoop/noun/volkskrant_20030614_60/321/L13
hoop/noun/volkskrant_20030614_60/321/R0	hoop/noun/volkskrant_20030614_60/321	R0	gezeur	noun	gezeur/noun	gezeur	True	R	1	2.3698995	1243	21	TRUE	TRUE	TRUE	3	1	hoop/noun/volkskrant_20030614_60/321/R0
hoop/noun/volkskrant_20030614_60/321/R1	hoop/noun/volkskrant_20030614_60/321	R1	.	punct	./punct	.	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0	2	hoop/noun/volkskrant_20030614_60/321/R1
hoop/noun/volkskrant_20030614_60/321/R2	hoop/noun/volkskrant_20030614_60/321	R2	sentence_delimiter	none	none	</sentence>	none	R	3	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/volkskrant_20030614_60/321/delimiter
hoop/noun/volkskrant_20030614_60/321/R3	hoop/noun/volkskrant_20030614_60/321	R3	sentence_delimiter	none	none	</artikel>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	0	-1	hoop/noun/volkskrant_20030614_60/321/delimiter
hoop/noun/volkskrant_20040304_37/82/L0	hoop/noun/volkskrant_20040304_37/82	L0	groot	adj	groot/adj	grote	True	L	1	0.013668241000000001	774779	1252	TRUE	TRUE	TRUE	3	1	hoop/noun/volkskrant_20040304_37/82/L0
hoop/noun/volkskrant_20040304_37/82/L1	hoop/noun/volkskrant_20040304_37/82	L1	een	det	een/det	een	True	L	2	0.36697876	11075723	25530	FALSE	TRUE	TRUE	2	2	hoop/noun/volkskrant_20040304_37/82/L1
hoop/noun/volkskrant_20040304_37/82/L2	hoop/noun/volkskrant_20040304_37/82	L2	op	prep	op/prep	op	True	L	3	0.55719376	4502370	12511	FALSE	FALSE	FALSE	0	3	hoop/noun/volkskrant_20040304_37/82/L2
hoop/noun/volkskrant_20040304_37/82/L3	hoop/noun/volkskrant_20040304_37/82	L3	nog	adv	nog/adv	nog	True	L	4	0.69479424	1683041	5377	FALSE	FALSE	FALSE	0	4	hoop/noun/volkskrant_20040304_37/82/L3
