id	model.x	model.y	lemma	pos	genre	broadGenre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf
state/NNS/br-b04/681	-0.034631848728904	-0.02323204040198	state	NNS	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 or lack of it, toward civil rights in the 50 <font color=green>states</font>  is reported in an impressive 689- page compilation issued last	NNS	informative	3	2	2.44	0.67	8	states
state/NNS/br-b14/854	0.00839742951370657	0.0271617162226562	state	NNS	press_editorial	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 Kennedy carried 26 and Mr. Nixon 14. There are eight <font color=green>states</font>  in which the largest urban vote can be the balance	NNS	informative	2	1	2.63	0.5	4	states
state/NNS/br-b16/2116	-0.0362288612829939	-0.0424560078681716	state	NNS	press_editorial	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 actually controls them. In order to attract new industries, 15 <font color=green>states</font>  or more are issuing tax free bonds to build government	NNS	informative	3	3	2.09	1	8	states
state/NNS/br-b18/504	-0.00733822208799835	0.166008460315041	state	NNS	press_editorial	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 Smoldering Congo'' you make the following comment:`` Far too many <font color=green>states</font>  are following the Russian example in refusing to pay their	NNS	informative	4	2	2.22	0.5	5	states
state/NNS/br-b18/688	0.069305308555131	-0.349187721372839	state	NNS	press_editorial	press	B	B	AB	ABC	Z	Z	Z	Z	Z	 the regular budget. But they refuse, as do the Arab <font color=green>states</font> , to support the United Nations' expenses of maintaining the United	NNS	informative	2	0	2.76	0	6	states
state/NNS/br-c12/229	-0.0124753663850109	0.166553500467387	state	NNS	press_reviews	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 to reaching this audience in about half of the 50 <font color=green>states</font> . These and other figures and comments have been reported in	NNS	informative	1	0	2.48	0	6	states
state/NNS/br-c15/2446	0.0237045360594059	0.368551336601369	state	NNS	press_reviews	press	A	A	AB	ABC	Z	Z	Z	Z	Z	 Tennessee River system that loops in and out of seven <font color=green>states</font> . When dam construction began in 1933, fewer than 600 boats	NNS	informative	2	1	2.34	0.5	5	states
state/NNS/br-d12/1889	0.0199836349492974	-0.0724249811644353	state	NNS	religion	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 associations, have repudiated the principle in such clauses. In the <font color=green>states</font>  that have passed laws preventing discrimination in the sale or	NNS	informative	3	3	2.63	1	6	states
state/NNS/br-e06/1549	-0.191676443145724	-0.194637066572729	state	NNS	skill_and_hobbies	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 in many ways. Fees are not the same and some <font color=green>states</font>  do not require certain craft, such as sailboats with no	NNS	informative	3	1	2.53	0.33	4	states
state/NNS/br-e06/1570	-0.0911978199579572	0.322844746077459	state	NNS	skill_and_hobbies	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 sailboats with no power, to be registered at all. Many <font color=green>states</font>  have laws regulating the use of boat trailers and some	NNS	informative	3	2	2.9	0.67	8	states
state/NNS/br-e12/113	0.0688468668046386	-0.0387549809526165	state	NNS	skill_and_hobbies	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 extremes found in one nation, we have the two new <font color=green>states</font>  of Hawaii and Alaska. To hope to cover just one	NNS	informative	3	3	2.37	1	5	states
state/NNS/br-e18/1204	0.0404159265693978	0.0250866959364806	state	NNS	skill_and_hobbies	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 concerns of the Patentees of the Chain Bridge, in the <font color=green>states</font>  of Massachusetts, New Hampshire, Vermont, Rhode Island, and Connecticut, so	NNS	informative	5	2	3.16	0.4	5	states
state/NNS/br-f04/222	0.0629455803067556	0.0632607737424165	state	NNS	popular_lore	fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 ages eight to fourteen, grades four through eight. From fourteen <font color=green>states</font>  and three foreign countries they come to spend the months	NNS	informative	2	1	1.42	0.5	4	states
state/NNS/br-g02/1031	-0.142734589908571	0.148659777628075	state	NNS	belles_lettres	fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 nation-wide taxation rather than by a levy only on those <font color=green>states</font>  afflicted with manpower surplus. The American people have indeed come	NNS	informative	5	2	2.59	0.4	5	states
state/NNS/br-g02/66	0.106186313325548	0.0205064818508531	state	NNS	belles_lettres	fiction	B	B	AB	ABC	Z	Z	Z	Z	Z	 territorial borders. Outside those limits it asserted, as against other <font color=green>states</font> , a position of sovereign equality, and, as against the`` inferior	NNS	informative	4	3	3.2	0.75	6	states
state/NNS/br-g08/986	-0.0477729939445699	0.0410984389626334	state	NNS	belles_lettres	fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 's evidence, such as the fact that only three Southern <font color=green>states</font> ( South Carolina, Alabama and Mississippi) still openly defy integration, would	NNS	informative	5	2	2.67	0.4	7	states
state/NNS/br-g10/1053	0.0870776559707274	-0.0408395304735716	state	NNS	belles_lettres	fiction	B	B	AB	ABC	Z	Z	Z	Z	Z	 in making their government the people were acting through their <font color=green>states</font> , whereas the Preamble of 1787- 89 expressed, as clearly as	NNS	informative	4	2	1.8	0.5	4	states
state/NNS/br-g10/1341	-0.0589102972489045	0.14394112143903	state	NNS	belles_lettres	fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 This would destroy the federal balance between it and the <font color=green>states</font> , and in the end sacrifice to the sovereignty of the	NNS	informative	3	3	2.95	1	4	states
state/NNS/br-g10/1482	-0.0610389682584012	-0.0442620365881088	state	NNS	belles_lettres	fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 no such change in the rights the Constitution gave the <font color=green>states</font> . After the war began, he long refused to permit emancipation	NNS	informative	3	1	2.31	0.33	4	states
state/NNS/br-g10/341	0.0182949928993566	-0.00211971688277796	state	NNS	belles_lettres	fiction	B	B	AB	ABC	Z	Z	Z	Z	Z	 Constitution was a compact made by the people of sovereign <font color=green>states</font> , who therefore retained the right to secede from it. This	NNS	informative	4	3	2.85	0.75	8	states
state/NNS/br-g10/424	0.0164622485317481	-0.00741969947222693	state	NNS	belles_lettres	fiction	B	B	AB	ABC	Z	Z	Z	Z	Z	 among sovereign citizens rather than states, and that therefore the <font color=green>states</font>  had no right to secede, though the citizens could. Writing	NNS	informative	4	5	3.5	1.25	8	states
state/NNS/br-h04/397	0.0498270948399029	0.0114065628168512	state	NNS	miscellaneous	non-fiction	A4	A	AB	ABC	Z	Z	Z	Z	Z	 cars. A survey of practices and/ or policies in other <font color=green>states</font>  concerning assignment and use of state automobiles reveals several points	NNS	informative	6	6	2.88	1	10	states
state/NNS/br-h04/430	0.0462432878766192	-0.00191556683259927	state	NNS	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 or provide vehicles for employees on state business. Two other <font color=green>states</font>  provide vehicles, but only with legislative approval. States which provide	NNS	informative	5	7	2.63	1.4	10	states
state/NNS/br-h04/482	0.129035449010426	0.00104417986272891	state	NNS	miscellaneous	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 for acquisition, allocation and/ or maintenance of state-owned vehicles. Nineteen <font color=green>states</font>  report laws, policies or regulations for assigning state vehicles in	NNS	informative	6	4	3.18	0.67	9	states
state/NNS/br-h04/502	0.0921044134143844	0.0026591819128908	state	NNS	miscellaneous	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 state vehicles in lieu of paying mileage allowances. Of these <font color=green>states</font>  the average`` change-over'' point( at which a car is substituted	NNS	informative	4	3	3.17	0.75	5	states
state/NNS/br-h05/401	0.0227961531635223	-0.0506419912814829	state	NNS	miscellaneous	non-fiction	A	A	AB	ABC	Z	Z	Z	Z	Z	 to Rhode Island, but are recognized as common to all <font color=green>states</font> . Although the laws of the various states, in general, specify	NNS	informative	4	2	2.7	0.5	7	states
state/NNS/br-h07/241	0.0214015672309733	-0.000302159394387767	state	NNS	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 31), Pennsylvania( May 31), and Texas( August 31). In sixteen <font color=green>states</font> , the fiscal year ending of the cities( June 30) is	NNS	informative	5	3	2.66	0.6	4	states
state/NNS/br-h07/355	-0.00259372053976371	-0.0140553202192779	state	NNS	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Jersey, Ohio, South Dakota, Utah, Washington, and Wisconsin). In eight <font color=green>states</font>  whose fiscal years close on June 30, a majority of	NNS	informative	9	2	2.09	0.22	5	states
state/NNS/br-h07/475	-0.00535030386417948	-0.0237770068810057	state	NNS	miscellaneous	non-fiction	A1	A	AB	ABC	Z	Z	Z	Z	Z	 close their fiscal years on December 31. The remaining twelve <font color=green>states</font>  have varying fiscal years for the state, city and local	NNS	informative	5	2	2.74	0.4	8	states
